Joint,U1,U2,U3,R1,R2,R3
198,0.000072,-0.000024,-0.045605,-8.63E-07,0.000094,-0.018627
199,0.028362,0.005549,-0.000285,0.015568,0.102797,0.0089
199,0.00007,-0.000082,-0.038087,0.000006863,0.000089,-0.006001
200,0.028632,0.005351,-0.000278,0.019098,0.102394,0.013331
200,0.000064,-0.000256,-0.030057,0.000019,0.000083,-0.000385
201,0.028852,0.003886,-0.000271,0.019392,0.102409,0.025397
201,0.000057,-0.001126,-0.02194,0.000034,0.000079,-0.001292
202,0.029468,0.001511,-0.000108,0.015912,0.102066,0.033367
202,0.000054,-0.002102,-0.014137,-0.000181,0.00008,-0.002188
203,0.030591,0.000234,0.000795,0.009582,0.100088,0.031296
203,0.000056,-0.002929,-0.006925,-0.000946,0.000079,-0.002078
204,0.031883,0.000327,0.002589,0.001586,0.096611,0.019807
204,0.000061,-0.003394,-0.000442,-0.002313,0.000075,-0.00272
205,0.032748,0.000361,0.005633,0.000067,0.091332,0.001681
205,0.000063,-0.003425,-0.000254,-0.00562,0.000075,-0.009747
206,0.032716,0.000332,0.009752,0.000071,0.085351,0.001822
206,0.000053,-0.002815,-0.000255,-0.009908,0.000083,-0.017128
207,0.031875,0.000292,0.013078,0.000076,0.079249,0.002311
207,0.000033,-0.001719,-0.000258,-0.009925,0.000093,-0.020212
208,0.030881,0.000282,0.015087,0.000077,0.074413,0.002008
208,0.000007845,-0.000651,-0.000262,-0.006232,0.000089,-0.013637
209,0.030465,0.000359,0.015771,0.000076,0.072655,0.001284
209,-0.000013,-0.000053,-0.000268,-0.000395,0.000067,-0.000207
210,0.030937,0.001082,0.01513,0.005688,0.074606,0.01436
210,-0.000024,-0.000059,-0.000275,-0.000404,0.000037,-0.000089
211,0.031986,0.002163,0.013157,0.009361,0.079382,0.020867
211,-0.000025,-0.000066,-0.000282,-0.00043,0.000014,-0.000798
212,0.032864,0.003275,0.009863,0.00942,0.085282,0.017341
212,-0.000021,-0.000069,-0.000288,-0.000452,0.000004273,-0.001166
213,0.032908,0.003953,0.005825,0.005161,0.091142,0.009184
213,-0.000013,-0.000071,-0.000294,-0.000452,0.000006213,-0.001713
214,0.03204,0.003984,0.002837,0.00146,0.096388,0.00156
214,-0.000005465,-0.00007,-0.000298,-0.002078,0.000014,-0.020042
215,0.030737,0.00349,0.001066,0.000066,0.099924,0.000061
215,0.000001947,-0.000068,-0.006712,-0.010031,0.000022,-0.031802
216,0.029599,0.002574,0.000116,0.00005,0.101909,0.00011
216,0.000008857,-0.001121,-0.013898,-0.016322,0.000027,-0.034254
217,0.028973,0.001494,-0.000307,0.000037,0.1022,0.000068
217,0.000015,-0.003577,-0.021683,-0.019788,0.000029,-0.026675
218,0.02876,0.00054,-0.000309,0.000029,0.102304,0.000076
218,0.00002,-0.005151,-0.029794,-0.019614,0.000028,-0.01462
219,0.028518,0.000141,-0.000311,0.000025,0.102708,0.004543
219,0.000024,-0.005463,-0.037835,-0.016273,0.000027,-0.009813
220,0.027812,0.000066,-0.000312,0.000024,0.103856,0.01768
220,0.000027,-0.004694,-0.04538,-0.011189,0.000027,-0.005009
221,0.026492,0.000004087,-0.000312,0.000023,0.106188,0.024884
221,0.000029,-0.003353,-0.052051,-0.006085,0.000026,-0.002296
222,0.024732,-0.000027,-0.000312,0.000022,0.109618,0.026424
222,0.000031,-0.00197,-0.057531,-0.00278,0.000026,-0.001069
223,0.022911,-0.000019,-0.000311,0.000023,0.112919,0.022113
223,0.000034,-0.000911,-0.061589,-0.001195,0.000027,-0.000368
224,0.021517,0.000019,-0.00031,0.000024,0.115253,0.012849
224,0.000038,-0.000302,-0.064084,-0.000635,0.000031,-0.00005
225,0.0324,0.000243,-0.000332,0.000481,0.111352,0.001335
225,0.000056,-0.000006973,-0.065142,-0.000171,0.000057,-0.01009
226,0.031991,0.00013,-0.000334,0.000027,0.111832,0.000755
226,0.000048,-0.000014,-0.065965,-0.000484,0.000044,-0.000095
227,0.033589,0.000576,-0.000329,0.001533,0.110017,0.002075
227,0.000065,0.0000018,-0.062651,-0.000002018,0.000071,-0.018367
228,0.035195,0.001388,-0.000325,0.00311,0.108264,0.002498
228,0.000073,0.000013,-0.05858,0.000011,0.000083,-0.022185
229,0.036767,0.00249,-0.00032,0.004995,0.106251,0.003231
229,0.000079,-0.000019,-0.053084,0.000008397,0.000089,-0.020558
230,0.037945,0.003539,-0.000315,0.008373,0.104493,0.005542
230,0.000081,-0.000114,-0.046402,0.000009825,0.000087,-0.013513
231,0.038595,0.004067,-0.000308,0.012027,0.103017,0.00973
231,0.000078,-0.00024,-0.038851,0.000017,0.000081,-0.001988
232,0.038862,0.003667,-0.000302,0.014916,0.102823,0.0133
232,0.000072,-0.000869,-0.030813,0.000029,0.000075,-0.000869
233,0.039119,0.002275,-0.000295,0.015161,0.102886,0.022466
233,0.000065,-0.001793,-0.022692,0.00004,0.000072,-0.002066
234,0.0397,0.000312,-0.000103,0.011819,0.102646,0.026193
234,0.000061,-0.002622,-0.014831,-0.000115,0.000072,-0.002923
235,0.040621,0.000263,0.000857,0.005822,0.10079,0.021633
235,0.000063,-0.003122,-0.007492,-0.000844,0.00007,-0.002736
236,0.04155,0.00037,0.002645,0.00006,0.097787,0.009838
236,0.000068,-0.003223,-0.000818,-0.002679,0.000065,-0.006633
237,0.041968,0.000415,0.005783,0.000056,0.094175,0.00056
237,0.00007,-0.002834,-0.000281,-0.00603,0.000063,-0.013513
238,0.041502,0.000384,0.010071,0.00006,0.091604,0.001919
238,0.000061,-0.001986,-0.000281,-0.007705,0.000071,-0.021385
239,0.04028,0.000335,0.01385,0.000067,0.090229,0.00255
239,0.000041,-0.000974,-0.000283,-0.007037,0.000083,-0.023761
240,0.03899,0.000325,0.016222,0.000069,0.089206,0.002198
240,0.000017,-0.000204,-0.000287,-0.0044,0.000087,-0.015869
241,0.038461,0.000387,0.017041,0.000069,0.088825,0.001198
241,-0.000005487,-0.00006,-0.000293,-0.000363,0.000076,-0.000239
242,0.039055,0.000732,0.01626,0.003778,0.089203,0.016606
242,-0.000019,-0.000067,-0.000299,-0.000364,0.000052,-0.000126
243,0.040392,0.00149,0.013927,0.006438,0.090161,0.024215
243,-0.000023,-0.000074,-0.000306,-0.000395,0.000029,-0.000886
244,0.041638,0.002542,0.010185,0.007172,0.091461,0.021493
244,-0.00002,-0.000078,-0.000312,-0.000438,0.000015,-0.001131
245,0.042112,0.003443,0.005993,0.005665,0.094096,0.013184
245,-0.000012,-0.00008,-0.000318,-0.00047,0.000013,-0.001073
246,0.041692,0.003872,0.002896,0.001944,0.097654,0.005628
246,-0.000003872,-0.000078,-0.000631,-0.000516,0.000018,-0.01007
247,0.040752,0.003744,0.001126,0.000068,0.100627,0.001198
247,0.000004296,-0.000075,-0.007275,-0.006251,0.000025,-0.022156
248,0.039816,0.003185,0.000122,0.000053,0.10247,0.000838
248,0.000012,-0.000071,-0.014588,-0.012283,0.00003,-0.027095
249,0.039227,0.002252,-0.000332,0.00004,0.102737,0.000283
249,0.000018,-0.001918,-0.022432,-0.015709,0.000031,-0.023691
250,0.038979,0.00123,-0.000334,0.000031,0.102659,0.000084
250,0.000023,-0.003412,-0.030547,-0.015568,0.00003,-0.014583
251,0.038741,0.000527,-0.000336,0.000026,0.10294,0.000667
251,0.000027,-0.003914,-0.038592,-0.012787,0.000029,-0.010676
252,0.03813,0.000217,-0.000337,0.000024,0.104356,0.012565
252,0.00003,-0.003466,-0.046167,-0.009149,0.000028,-0.006125
253,0.036979,0.000104,-0.000337,0.000023,0.106204,0.020165
253,0.000031,-0.002459,-0.052887,-0.005875,0.000027,-0.003273
254,0.035406,0.000044,-0.000337,0.000024,0.108275,0.022374
254,0.000033,-0.001365,-0.058429,-0.003992,0.000028,-0.001787
255,0.03376,0.000023,-0.000337,0.000025,0.110068,0.019081
255,0.000037,-0.000541,-0.06255,-0.00245,0.00003,-0.001251
256,0.032496,0.000044,-0.000336,0.000026,0.111392,0.011164
256,0.000041,-0.000115,-0.065092,-0.001345,0.000035,-0.000415
257,0.043767,0.000231,-0.000356,0.000028,0.116321,0.001767
257,0.000062,-0.000009679,-0.065988,-0.000956,0.000061,-0.008399
258,0.043417,0.000179,-0.000359,0.000029,0.11701,0.000754
258,0.000053,-0.000017,-0.066818,-0.000523,0.000048,-0.000109
259,0.044794,0.000433,-0.000353,0.000368,0.114405,0.002738
259,0.000072,-5.06E-07,-0.063473,-0.000783,0.000073,-0.015189
260,0.046167,0.001067,-0.000349,0.001567,0.111552,0.003471
260,0.000082,0.000011,-0.059368,0.000014,0.000082,-0.017882
261,0.047481,0.001914,-0.000344,0.003315,0.108509,0.004825
261,0.000088,-0.000082,-0.053838,0.000014,0.000085,-0.015555
262,0.048428,0.002649,-0.000338,0.006719,0.105706,0.007502
262,0.00009,-0.000257,-0.04713,0.000017,0.000081,-0.00853
263,0.048927,0.002873,-0.000332,0.010601,0.104131,0.010607
263,0.000086,-0.000727,-0.03957,0.000025,0.000073,0.00002
264,0.049148,0.002306,-0.000326,0.012933,0.103282,0.013492
264,0.000079,-0.001538,-0.031541,0.000036,0.000067,-0.001168
265,0.049418,0.001012,-0.000319,0.012428,0.103358,0.019318
265,0.000071,-0.002338,-0.023408,0.000043,0.000065,-0.002615
266,0.049961,0.000125,-0.000099,0.00896,0.102907,0.019673
266,0.000068,-0.002986,-0.015494,-0.00007,0.000065,-0.003644
267,0.050715,0.000283,0.000908,0.003584,0.101552,0.013475
267,0.00007,-0.003207,-0.008044,-0.000911,0.000062,-0.004524
268,0.051365,0.00039,0.002709,0.000053,0.099245,0.002716
268,0.000075,-0.00297,-0.001223,-0.00283,0.000057,-0.009299
269,0.051513,0.000446,0.005781,0.000049,0.097315,0.00047
269,0.000075,-0.002318,-0.000307,-0.004957,0.000055,-0.015799
270,0.050911,0.000419,0.009981,0.000053,0.097026,0.001868
270,0.000067,-0.001399,-0.000307,-0.005896,0.000062,-0.021687
271,0.049698,0.000371,0.013944,0.000059,0.098333,0.002522
271,0.000049,-0.000517,-0.000309,-0.00464,0.000074,-0.022621
272,0.048471,0.000361,0.016472,0.000062,0.100351,0.002202
272,0.000025,-0.000063,-0.000312,-0.002471,0.000083,-0.014755
273,0.047968,0.00042,0.017355,0.000062,0.10118,0.001281
273,0.000002226,-0.000066,-0.000317,-0.000402,0.000079,-0.000259
274,0.048528,0.000584,0.016512,0.001838,0.100226,0.015378
274,-0.000013,-0.000074,-0.000323,-0.000346,0.000062,-0.000157
275,0.049797,0.00112,0.014025,0.004078,0.098165,0.023052
275,-0.00002,-0.000081,-0.000329,-0.000368,0.000041,-0.001013
276,0.051033,0.002043,0.010102,0.005385,0.096898,0.021824
276,-0.000018,-0.000087,-0.000336,-0.000425,0.000026,-0.001165
277,0.051644,0.003019,0.005995,0.004297,0.097129,0.015605
277,-0.000011,-0.000088,-0.000341,-0.000485,0.00002,-0.000994
278,0.051494,0.003687,0.002966,0.002099,0.09911,0.008619
278,-0.000001822,-0.000086,-0.001032,-0.000627,0.000023,-0.002956
279,0.050832,0.0039,0.001175,0.000087,0.101408,0.003216
279,0.000006963,-0.000082,-0.007823,-0.004017,0.000028,-0.014012
280,0.050064,0.003631,0.000125,0.000056,0.102775,0.001686
280,0.000015,-0.000076,-0.015249,-0.009417,0.000032,-0.020521
281,0.049514,0.002892,-0.000357,0.000042,0.103236,0.00065
281,0.000021,-0.000599,-0.023147,-0.012976,0.000034,-0.02044
282,0.049252,0.00199,-0.000359,0.000033,0.103165,0.000093
282,0.000026,-0.001985,-0.031274,-0.013619,0.000033,-0.01468
283,0.049058,0.001109,-0.000361,0.000027,0.10392,0.000085
283,0.00003,-0.002646,-0.039311,-0.011396,0.000031,-0.011586
284,0.048597,0.000574,-0.000362,0.000025,0.105561,0.007624
284,0.000032,-0.002497,-0.04689,-0.007616,0.00003,-0.008109
285,0.04768,0.000241,-0.000363,0.000024,0.108323,0.015119
285,0.000034,-0.001803,-0.053634,-0.004319,0.000029,-0.004957
286,0.046369,0.00012,-0.000363,0.000025,0.1114,0.018016
286,0.000036,-0.000964,-0.059209,-0.00257,0.00003,-0.002885
287,0.044961,0.000073,-0.000362,0.000027,0.114292,0.015857
287,0.00004,-0.000317,-0.063365,-0.001356,0.000033,-0.001813
288,0.043862,0.000117,-0.000361,0.000105,0.116264,0.009447
288,0.000045,-0.000022,-0.065934,-0.000777,0.000039,-0.000817
289,0.05537,0.00026,-0.000381,0.000031,0.116136,0.002298
289,0.000068,-0.000013,-0.066758,-0.000978,0.000065,-0.006513
290,0.05509,0.000229,-0.000384,0.000032,0.116853,0.000725
290,0.000058,-0.00002,-0.067593,-0.000526,0.000053,-0.000124
291,0.056192,0.000383,-0.000378,0.000147,0.113996,0.003696
291,0.00008,-0.000003161,-0.064228,-0.000838,0.000075,-0.011566
292,0.057272,0.000855,-0.000373,0.001277,0.111037,0.005102
292,0.00009,0.000008746,-0.060101,-0.000013,0.000081,-0.012993
293,0.05827,0.001444,-0.000368,0.003339,0.107842,0.006875
293,0.000096,-0.000149,-0.054552,0.000019,0.00008,-0.010122
294,0.058951,0.001862,-0.000362,0.006915,0.105399,0.00967
294,0.000097,-0.000577,-0.047838,0.000023,0.000074,-0.003548
295,0.059293,0.001804,-0.000356,0.00999,0.103772,0.011793
295,0.000093,-0.001278,-0.040289,0.000031,0.000067,0.000043
296,0.059479,0.001126,-0.00035,0.011457,0.103645,0.012987
296,0.000085,-0.002061,-0.032263,0.000039,0.000062,-0.001322
297,0.059765,0.000019,-0.000344,0.010323,0.103901,0.015763
297,0.000078,-0.002827,-0.024111,0.000024,0.00006,-0.003057
298,0.060272,0.00013,-0.000097,0.006841,0.103639,0.013793
298,0.000074,-0.003216,-0.016139,-0.000049,0.00006,-0.004228
299,0.060889,0.000294,0.00095,0.002372,0.102454,0.006984
299,0.000076,-0.003205,-0.008589,-0.000904,0.000056,-0.00636
300,0.061335,0.000398,0.002781,0.000047,0.100787,0.000193
300,0.00008,-0.002716,-0.001651,-0.002777,0.000051,-0.0117
301,0.061322,0.000473,0.00574,0.000044,0.099514,0.000353
301,0.000081,-0.001914,-0.000333,-0.004355,0.00005,-0.016772
302,0.060715,0.000451,0.009742,0.000047,0.099524,0.001831
302,0.000073,-0.000993,-0.000333,-0.00408,0.000055,-0.020302
303,0.059674,0.000404,0.01371,0.000053,0.101569,0.002547
303,0.000056,-0.000236,-0.000334,-0.003075,0.000067,-0.019336
304,0.058676,0.0004,0.016263,0.000056,0.104054,0.002148
304,0.000033,-0.000069,-0.000337,-0.001773,0.000077,-0.012019
305,0.058276,0.000455,0.017155,0.000057,0.105226,0.001325
305,0.00001,-0.000072,-0.000342,-0.000404,0.000078,-0.00027
306,0.058724,0.000532,0.016305,0.001104,0.104018,0.012633
306,-0.00000703,-0.00008,-0.000347,-0.000322,0.000067,-0.000313
307,0.059761,0.000924,0.013794,0.002433,0.101512,0.019745
307,-0.000015,-0.000088,-0.000353,-0.000355,0.00005,-0.001136
308,0.060825,0.001723,0.009883,0.00344,0.099451,0.02049
308,-0.000015,-0.000094,-0.000359,-0.000432,0.000035,-0.001101
309,0.061442,0.002683,0.005958,0.00381,0.099478,0.016596
309,-0.000008257,-0.000096,-0.000365,-0.000548,0.000028,-0.000866
310,0.061451,0.003504,0.00304,0.002072,0.100674,0.011061
310,7.10E-07,-0.000094,-0.001457,-0.000694,0.000028,-0.000636
311,0.060993,0.003973,0.001217,0.00013,0.102318,0.005292
311,0.000009957,-0.000089,-0.008366,-0.00283,0.000031,-0.007523
312,0.060362,0.003944,0.000127,0.000058,0.1035,0.002668
312,0.000018,-0.000082,-0.015892,-0.007321,0.000035,-0.014592
313,0.059849,0.003468,-0.000381,0.000046,0.103761,0.001148
313,0.000025,-0.000073,-0.023849,-0.010869,0.000036,-0.016785
314,0.05957,0.00261,-0.000384,0.000036,0.103496,0.000104
314,0.00003,-0.00074,-0.031995,-0.012106,0.000035,-0.014067
315,0.059408,0.001747,-0.000386,0.000029,0.103649,0.00009
315,0.000033,-0.001502,-0.040028,-0.010767,0.000033,-0.012697
316,0.0591,0.001,-0.000387,0.000026,0.105168,0.002714
316,0.000036,-0.001626,-0.047599,-0.007758,0.000032,-0.010256
317,0.058447,0.000549,-0.000388,0.000026,0.107624,0.009705
317,0.000037,-0.001245,-0.054345,-0.004314,0.000031,-0.00705
318,0.057454,0.000286,-0.000388,0.000027,0.11082,0.013091
318,0.000039,-0.000665,-0.059938,-0.002306,0.000033,-0.004739
319,0.056344,0.000187,-0.000387,0.000029,0.113827,0.012159
319,0.000043,-0.000181,-0.064116,-0.001183,0.000037,-0.002679
320,0.055456,0.000189,-0.000386,0.000112,0.116041,0.007457
320,0.000049,-0.000025,-0.066701,-0.000663,0.000043,-0.001107
321,0.066944,0.000301,-0.000406,0.000034,0.115723,0.002852
321,0.000075,-0.000016,-0.067493,-0.000913,0.000067,-0.004567
322,0.066737,0.000279,-0.000409,0.000035,0.116461,0.000682
322,0.000063,-0.000023,-0.068332,-0.000526,0.000057,-0.000137
323,0.067554,0.000344,-0.000402,0.000032,0.113643,0.00511
323,0.000087,-0.000006178,-0.064951,-0.000642,0.000075,-0.007852
324,0.068333,0.000654,-0.000397,0.00109,0.110672,0.007194
324,0.000098,0.000005945,-0.06081,-0.000124,0.000078,-0.008072
325,0.069019,0.000989,-0.000392,0.003394,0.107719,0.009608
325,0.000104,-0.000337,-0.055255,-0.000077,0.000075,-0.004894
326,0.06946,0.001118,-0.000386,0.006351,0.105365,0.011635
326,0.000104,-0.000957,-0.048547,-0.000045,0.000068,-0.000053
327,0.069684,0.000839,-0.00038,0.008868,0.104437,0.012319
327,0.000099,-0.001729,-0.041007,-0.000031,0.000061,0.000064
328,0.069859,0.000114,-0.000374,0.009708,0.104332,0.01202
328,0.000091,-0.002559,-0.03298,-0.000031,0.000057,-0.001366
329,0.070164,0.000015,-0.000368,0.008346,0.104398,0.012281
329,0.000083,-0.003182,-0.024804,-0.000037,0.000056,-0.003381
330,0.070642,0.000133,-0.000096,0.00529,0.104186,0.008719
330,0.00008,-0.003386,-0.016774,-0.000046,0.000055,-0.004864
331,0.071151,0.000301,0.000984,0.001592,0.10334,0.001981
331,0.000081,-0.003165,-0.009134,-0.001033,0.000052,-0.00829
332,0.071446,0.000409,0.002839,0.000093,0.102031,0.000181
332,0.000085,-0.002495,-0.002097,-0.002374,0.000047,-0.013356
333,0.071327,0.000484,0.005724,0.00004,0.101141,0.000216
333,0.000085,-0.001603,-0.000358,-0.003141,0.000045,-0.017087
334,0.070756,0.000473,0.009519,0.000043,0.101686,0.001596
334,0.000079,-0.000712,-0.000358,-0.003136,0.00005,-0.018381
335,0.069905,0.000432,0.013356,0.000049,0.1034,0.002373
335,0.000063,-0.000075,-0.00036,-0.001979,0.000061,-0.016058
336,0.069137,0.000448,0.015881,0.000052,0.105521,0.002042
336,0.000041,-0.000074,-0.000362,-0.000895,0.000072,-0.009492
337,0.068841,0.000491,0.01676,0.000052,0.106435,0.001339
337,0.000018,-0.000078,-0.000366,-0.000416,0.000076,-0.000274
338,0.069182,0.000545,0.015924,0.000162,0.105499,0.010045
338,-0.000000216,-0.000085,-0.000371,-0.000316,0.000069,-0.000285
339,0.069986,0.000843,0.013441,0.001293,0.103368,0.01649
339,-0.000009763,-0.000094,-0.000377,-0.000359,0.000056,-0.001013
340,0.070859,0.001523,0.009662,0.002485,0.101631,0.018538
340,-0.000011,-0.000101,-0.000383,-0.000456,0.000043,-0.000879
341,0.071437,0.00244,0.005945,0.002418,0.101005,0.016918
341,-0.000005139,-0.000104,-0.000389,-0.000591,0.000035,-0.000701
342,0.07155,0.003355,0.0031,0.001632,0.10191,0.012773
342,0.000003744,-0.000102,-0.0019,-0.000739,0.000033,-0.000519
343,0.071242,0.004009,0.001251,0.000265,0.103221,0.007301
343,0.000013,-0.000096,-0.008908,-0.002077,0.000035,-0.00252
344,0.070721,0.004169,0.000127,0.00006,0.104072,0.003413
344,0.000022,-0.000088,-0.016524,-0.005787,0.000038,-0.009479
345,0.070237,0.003912,-0.000406,0.000049,0.104293,0.001547
345,0.000029,-0.000078,-0.02454,-0.008903,0.000039,-0.013218
346,0.069939,0.003208,-0.000409,0.000038,0.104228,0.000115
346,0.000034,-0.000068,-0.032712,-0.010368,0.000038,-0.013016
347,0.069785,0.002294,-0.000411,0.000032,0.104269,0.000097
347,0.000037,-0.000461,-0.040746,-0.009633,0.000036,-0.013158
348,0.06959,0.001474,-0.000413,0.000028,0.105202,0.000073
348,0.000039,-0.000799,-0.048307,-0.007225,0.000034,-0.012187
349,0.069173,0.000832,-0.000413,0.000028,0.107492,0.004525
349,0.000041,-0.000702,-0.055048,-0.004308,0.000034,-0.009763
350,0.068491,0.000461,-0.000413,0.000029,0.11044,0.008148
350,0.000043,-0.000374,-0.060647,-0.002195,0.000036,-0.006843
351,0.067686,0.000285,-0.000412,0.000032,0.113449,0.008355
351,0.000047,-0.000053,-0.064838,-0.001058,0.00004,-0.004366
352,0.067019,0.000248,-0.000411,0.000041,0.115615,0.005381
352,0.000054,-0.000028,-0.067436,-0.000583,0.000048,-0.001835
353,0.078462,0.000347,-0.000431,0.000037,0.115022,0.003717
353,0.000082,-0.00002,-0.068216,-0.000839,0.000069,-0.002621
354,0.078328,0.000329,-0.000434,0.000038,0.115737,0.000652
354,0.000069,-0.000027,-0.06906,-0.000522,0.000061,-0.00015
355,0.078861,0.000314,-0.000426,0.000036,0.112932,0.006649
355,0.000095,-0.000009568,-0.065664,-0.000595,0.000074,-0.004201
356,0.07935,0.000471,-0.000422,0.001023,0.110167,0.00955
356,0.000105,-0.000028,-0.061515,-0.000191,0.000074,-0.003393
357,0.07975,0.000574,-0.000416,0.003064,0.107459,0.011812
357,0.000111,-0.000539,-0.055958,-0.000195,0.000069,-0.00024
358,0.079986,0.000456,-0.00041,0.005738,0.105662,0.013223
358,0.000111,-0.001263,-0.049256,-0.000195,0.000062,-0.000036
359,0.08012,0.000031,-0.000404,0.007652,0.104731,0.012762
359,0.000105,-0.002126,-0.041723,-0.00018,0.000056,0.00008
360,0.080294,0.000024,-0.000398,0.008044,0.104747,0.010863
360,0.000096,-0.002937,-0.033693,-0.000145,0.000053,-0.001368
361,0.080619,0.000011,-0.000393,0.006658,0.105044,0.00913
361,0.000089,-0.003427,-0.025489,-0.000099,0.000053,-0.003504
362,0.081074,0.000137,-0.000098,0.003991,0.1049,0.004599
362,0.000085,-0.003515,-0.017401,-0.000144,0.000052,-0.005397
363,0.0815,0.000305,0.001011,0.001088,0.104202,0.000274
363,0.000087,-0.003103,-0.009682,-0.001063,0.000049,-0.009807
364,0.081688,0.000416,0.002885,0.000158,0.103378,0.000171
364,0.00009,-0.002314,-0.00256,-0.002124,0.000044,-0.014316
365,0.081506,0.000484,0.005686,0.000039,0.102906,0.000067
365,0.00009,-0.001378,-0.000384,-0.002606,0.000042,-0.016944
366,0.080976,0.000487,0.009291,0.00004,0.103163,0.001241
366,0.000083,-0.000526,-0.000384,-0.002092,0.000046,-0.016794
367,0.080281,0.000458,0.012976,0.000045,0.104503,0.002046
367,0.000069,-0.000079,-0.000385,-0.001472,0.000056,-0.013552
368,0.079697,0.000486,0.015476,0.000048,0.106034,0.001834
368,0.000047,-0.000079,-0.000388,-0.000888,0.000067,-0.007526
369,0.079481,0.000528,0.016343,0.000049,0.106733,0.001331
369,0.000025,-0.000083,-0.000391,-0.000408,0.000073,-0.000274
370,0.079739,0.000579,0.015519,0.000151,0.10601,0.008091
370,0.000006771,-0.00009,-0.000396,-0.000302,0.00007,-0.00021
371,0.080357,0.000826,0.013062,0.000769,0.104448,0.013944
371,-0.000003907,-0.0001,-0.000401,-0.000342,0.000061,-0.000744
372,0.081071,0.001424,0.009449,0.001419,0.103083,0.016922
372,-0.00000606,-0.000107,-0.000407,-0.000456,0.000049,-0.000553
373,0.081606,0.002292,0.005909,0.001943,0.102845,0.016771
